"Lifeguard, Ski Patrol and Other Recreational Prote",979,2016-12-16 17:31:01,2016-12-16 17:31:01,0
Light Truck or Delivery Services Driver,980,2016-12-16 17:31:02,2016-12-16 17:31:02,0
Line Installer and Repairer,981,2016-12-16 17:31:03,2016-12-16 17:31:03,0
Livestock Commission Agent,982,2016-12-16 17:31:03,2016-12-16 17:31:03,0
"Loading Machine Operator, Underground Mining",983,2016-12-16 17:31:04,2016-12-16 17:31:04,0
Loan Counselor,984,2016-12-16 17:31:05,2016-12-16 17:31:05,0
Loan Interviewer and Clerk,985,2016-12-16 17:31:06,2016-12-16 17:31:06,0
Loan Officer,986,2016-12-16 17:31:07,2016-12-16 17:31:07,0
"Locker Room, Coatroom and Dressing Room Attendant",987,2016-12-16 17:31:08,2016-12-16 17:31:08,0
Locksmiths and Safe Repairer,988,2016-12-16 17:31:08,2016-12-16 17:31:08,0
Locomotive Engineer,989,2016-12-16 17:31:09,2016-12-16 17:31:09,0
Locomotive Engineer and Operator,990,2016-12-16 17:31:10,2016-12-16 17:31:10,0
Locomotive Firer,991,2016-12-16 17:31:11,2016-12-16 17:31:11,0
Lodging Manager,992,2016-12-16 17:31:12,2016-12-16 17:31:12,0
Log Grader and Scaler,993,2016-12-16 17:31:13,2016-12-16 17:31:13,0
Logging Equipment Operator,994,2016-12-16 17:31:14,2016-12-16 17:31:14,0
Logging Tractor Operator,995,2016-12-16 17:31:14,2016-12-16 17:31:14,0
Logging Worker Supervisor,996,2016-12-16 17:31:15,2016-12-16 17:31:15,0
Logging Worker,997,2016-12-16 17:31:16,2016-12-16 17:31:16,0
"Logging Worker, All Other",998,2016-12-16 17:31:17,2016-12-16 17:31:17,0
Logistician,999,2016-12-16 17:31:18,2016-12-16 17:31:18,0
Machine Feeder and Off bearer,1000,2016-12-16 17:31:19,2016-12-16 17:31:19,0
"Machine Tool Cutting Setter, Operator and Tender, ",1001,2016-12-16 17:31:21,2016-12-16 17:31:21,0
Machinist,1002,2016-12-16 17:31:22,2016-12-16 17:31:22,0
Magnetic Resonance Imaging Technologist,1003,2016-12-16 17:31:23,2016-12-16 17:31:23,0
Maids and Housekeeping Cleaner,1004,2016-12-16 17:31:24,2016-12-16 17:31:24,0
Mail Clerk,1005,2016-12-16 17:31:24,2016-12-16 17:31:24,0
"Mail Clerk and Mail Machine Operator, Except Posta",1006,2016-12-16 17:31:25,2016-12-16 17:31:25,0
Mail Machine Operator,1007,2016-12-16 17:31:26,2016-12-16 17:31:26,0
"Maintenance and Repair Worker, General",1008,2016-12-16 17:31:27,2016-12-16 17:31:27,0
Maintenance Supervisor,1009,2016-12-16 17:31:28,2016-12-16 17:31:28,0
"Maintenance Worker, Machinery",1010,2016-12-16 17:31:29,2016-12-16 17:31:29,0
Makeup Artist - Theatrical,1011,2016-12-16 17:31:29,2016-12-16 17:31:29,0
"Makeup Artist, Theatrical and Performance",1012,2016-12-16 17:31:30,2016-12-16 17:31:30,0
Management Analyst,1013,2016-12-16 17:31:31,2016-12-16 17:31:31,0
Management Consultant (Analyst),1014,2016-12-16 17:31:32,2016-12-16 17:31:32,0
Management Occupation,1015,2016-12-16 17:31:33,2016-12-16 17:31:33,0
"Manager, All Other",1016,2016-12-16 17:31:33,2016-12-16 17:31:33,0
Manicurist and Pedicurist,1017,2016-12-16 17:31:34,2016-12-16 17:31:34,0
Manual Arts Therapist,1018,2016-12-16 17:31:35,2016-12-16 17:31:35,0
Manufactured Building and Mobile Home Installer,1019,2016-12-16 17:31:36,2016-12-16 17:31:36,0
Mapping Technician,1020,2016-12-16 17:31:37,2016-12-16 17:31:37,0
Marina Boat Charter Administrator,1021,2016-12-16 17:31:38,2016-12-16 17:31:38,0
Marine and Aquatic Biologist,1022,2016-12-16 17:31:38,2016-12-16 17:31:38,0
Marine Architect,1023,2016-12-16 17:31:39,2016-12-16 17:31:39,0
Marine Cargo Surveyor,1024,2016-12-16 17:31:40,2016-12-16 17:31:40,0
Marine Drafter,1025,2016-12-16 17:31:41,2016-12-16 17:31:41,0
Marine Engineer,1026,2016-12-16 17:31:42,2016-12-16 17:31:42,0
Marine Engineer and Naval Architect,1027,2016-12-16 17:31:43,2016-12-16 17:31:43,0
Marine Surveyor,1028,2016-12-16 17:31:43,2016-12-16 17:31:43,0
Marine/Port Engineer,1029,2016-12-16 17:31:44,2016-12-16 17:31:44,0
Market Research Analyst,1030,2016-12-16 17:31:45,2016-12-16 17:31:45,0
Market Research Analyst and Marketing Specialist,1031,2016-12-16 17:31:46,2016-12-16 17:31:46,0
Marketing and Sales Manager,1032,2016-12-16 17:31:47,2016-12-16 17:31:47,0
Marketing Manager,1033,2016-12-16 17:31:48,2016-12-16 17:31:48,0
Marking Clerk,1034,2016-12-16 17:31:49,2016-12-16 17:31:49,0
Marriage and Family Therapist,1035,2016-12-16 17:31:49,2016-12-16 17:31:49,0
Massage Therapist,1036,2016-12-16 17:31:50,2016-12-16 17:31:50,0
Material Moving Worker,1037,2016-12-16 17:31:51,2016-12-16 17:31:51,0
"Material Moving Worker, All Other",1038,2016-12-16 17:31:52,2016-12-16 17:31:52,0
"Material Recording, Scheduling, Dispatching and Di",1039,2016-12-16 17:31:53,2016-12-16 17:31:53,0
Material Engineer,1040,2016-12-16 17:31:54,2016-12-16 17:31:54,0
Material Inspector,1041,2016-12-16 17:31:55,2016-12-16 17:31:55,0
Material Scientist,1042,2016-12-16 17:31:55,2016-12-16 17:31:55,0
"Math and Computer Teacher, Postsecondary",1043,2016-12-16 17:31:56,2016-12-16 17:31:56,0
Math Professor,1044,2016-12-16 17:31:57,2016-12-16 17:31:57,0
Mathematical Science Occupation,1045,2016-12-16 17:31:58,2016-12-16 17:31:58,0
"Mathematical Science Occupation, All Other",1046,2016-12-16 17:31:59,2016-12-16 17:31:59,0
"Mathematical Science Teacher, Postsecondary",1047,2016-12-16 17:32:00,2016-12-16 17:32:00,0
Mathematical Technician,1048,2016-12-16 17:32:00,2016-12-16 17:32:00,0
Mathematician,1049,2016-12-16 17:32:01,2016-12-16 17:32:01,0
Meat Packer,1050,2016-12-16 17:32:02,2016-12-16 17:32:02,0
"Meat, Poultry and Fish Cutter and Trimmer",1051,2016-12-16 17:32:03,2016-12-16 17:32:03,0
"Meat, Poultry and Fish Trimmer",1052,2016-12-16 17:32:04,2016-12-16 17:32:04,0
Mechanical Door Repairer,1053,2016-12-16 17:32:05,2016-12-16 17:32:05,0
Mechanical Drafter,1054,2016-12-16 17:32:05,2016-12-16 17:32:05,0
Mechanical Engineer,1055,2016-12-16 17:32:06,2016-12-16 17:32:06,0
Mechanical Engineering Technician,1056,2016-12-16 17:32:07,2016-12-16 17:32:07,0
Mechanical Inspector,1057,2016-12-16 17:32:08,2016-12-16 17:32:08,0
Media and Communication Equipment Worker,1058,2016-12-16 17:32:09,2016-12-16 17:32:09,0
"Media and Communication Equipment Worker, All Othe",1059,2016-12-16 17:32:10,2016-12-16 17:32:10,0
Media and Communication Worker,1060,2016-12-16 17:32:10,2016-12-16 17:32:10,0
"Media and Communication Worker, All Other",1061,2016-12-16 17:32:11,2016-12-16 17:32:11,0
Medical Administrative Assistant,1062,2016-12-16 17:32:12,2016-12-16 17:32:12,0
Medical and Clinical Laboratory Technician,1063,2016-12-16 17:32:13,2016-12-16 17:32:13,0
Medical and Clinical Laboratory Technologist,1064,2016-12-16 17:32:14,2016-12-16 17:32:14,0
Medical and Health Services Manager,1065,2016-12-16 17:32:15,2016-12-16 17:32:15,0
Medical and Public Health Social Worker,1066,2016-12-16 17:32:15,2016-12-16 17:32:15,0
Medical and Scientific Illustrator,1067,2016-12-16 17:32:16,2016-12-16 17:32:16,0
Medical Appliance Technician,1068,2016-12-16 17:32:17,2016-12-16 17:32:17,0
Medical Assistant,1069,2016-12-16 17:32:18,2016-12-16 17:32:18,0
Medical Equipment Preparer,1070,2016-12-16 17:32:19,2016-12-16 17:32:19,0
Medical Equipment Repairer,1071,2016-12-16 17:32:20,2016-12-16 17:32:20,0
Medical Examiner/Coroner,1072,2016-12-16 17:32:21,2016-12-16 17:32:21,0
Medical Insurance Claims Analyst,1073,2016-12-16 17:32:22,2016-12-16 17:32:22,0
Medical Laboratory Technician,1074,2016-12-16 17:32:23,2016-12-16 17:32:23,0
Medical Photographer,1075,2016-12-16 17:32:23,2016-12-16 17:32:23,0
Medical Records Administrator,1076,2016-12-16 17:32:24,2016-12-16 17:32:24,0
Medical Records and Health Information Technician,1077,2016-12-16 17:32:25,2016-12-16 17:32:25,0
Medical Records Technician,1078,2016-12-16 17:32:26,2016-12-16 17:32:26,0
Medical Scientist,1079,2016-12-16 17:32:27,2016-12-16 17:32:27,0
"Medical Scientist, Except Epidemiologist",1080,2016-12-16 17:32:27,2016-12-16 17:32:27,0
Medical Secretaries,1081,2016-12-16 17:32:28,2016-12-16 17:32:28,0
Medical Secretary,1082,2016-12-16 17:32:29,2016-12-16 17:32:29,0
Medical Technologist,1083,2016-12-16 17:32:30,2016-12-16 17:32:30,0
Medical Transcriptionist,1084,2016-12-16 17:32:31,2016-12-16 17:32:31,0
"Medical, Dental and Ophthalmic Laboratory Technici",1085,2016-12-16 17:32:32,2016-12-16 17:32:32,0
"Meeting, Convention and Event Planner",1086,2016-12-16 17:32:33,2016-12-16 17:32:33,0
Mental Health and Substance Abuse Social Worker,1087,2016-12-16 17:32:33,2016-12-16 17:32:33,0
Mental Health Counselor,1088,2016-12-16 17:32:34,2016-12-16 17:32:34,0
Mentally Retarded Student Teacher,1089,2016-12-16 17:32:35,2016-12-16 17:32:35,0
Merchandise Displayer,1090,2016-12-16 17:32:36,2016-12-16 17:32:36,0
Merchandise Displayer and Window Trimmer,1091,2016-12-16 17:32:37,2016-12-16 17:32:37,0
Metal Casting Machine Operator,1092,2016-12-16 17:32:37,2016-12-16 17:32:37,0
Metal Fabricator,1093,2016-12-16 17:32:38,2016-12-16 17:32:38,0
"Metal Furnace Operator, Tender, Pourer and Caster",1094,2016-12-16 17:32:39,2016-12-16 17:32:39,0
Metal Worker and Plastic Worker,1095,2016-12-16 17:32:40,2016-12-16 17:32:40,0
"Metal Worker and Plastic Worker, All Other",1096,2016-12-16 17:32:41,2016-12-16 17:32:41,0
Metal-Refining Furnace Operator and Tender,1097,2016-12-16 17:32:42,2016-12-16 17:32:42,0
Meter Mechanic,1098,2016-12-16 17:32:42,2016-12-16 17:32:42,0
"Meter Reader, Utilities",1099,2016-12-16 17:32:43,2016-12-16 17:32:43,0
Microbiologist,1100,2016-12-16 17:32:44,2016-12-16 17:32:44,0
Middle School Administrator,1101,2016-12-16 17:32:45,2016-12-16 17:32:45,0
Middle School Guidance Counselor,1102,2016-12-16 17:32:46,2016-12-16 17:32:46,0
Middle School Teacher,1103,2016-12-16 17:32:46,2016-12-16 17:32:46,0
"Middle School Teacher, Except Special and Career/T",1104,2016-12-16 17:32:47,2016-12-16 17:32:47,0
Military Analyst,1105,2016-12-16 17:32:48,2016-12-16 17:32:48,0
Military Officer,1106,2016-12-16 17:32:49,2016-12-16 17:32:49,0
Military-Enlisted personnel,1107,2016-12-16 17:32:50,2016-12-16 17:32:50,0
Mill Worker,1108,2016-12-16 17:32:51,2016-12-16 17:32:51,0
"Milling and Planning Machine Setter, Operator and ",1109,2016-12-16 17:32:51,2016-12-16 17:32:51,0
Millwrights,1110,2016-12-16 17:32:52,2016-12-16 17:32:52,0
Mine Cutting and Channeling Machine Operator,1111,2016-12-16 17:32:53,2016-12-16 17:32:53,0
Mine Cutting Machine Operator,1112,2016-12-16 17:32:54,2016-12-16 17:32:54,0
Mine Inspector,1113,2016-12-16 17:32:55,2016-12-16 17:32:55,0
Mine Shuttle Car Operator,1114,2016-12-16 17:32:55,2016-12-16 17:32:55,0
"Mining and Geological Engineer, Including Mining S",1115,2016-12-16 17:32:56,2016-12-16 17:32:56,0
Mining Engineer,1116,2016-12-16 17:32:57,2016-12-16 17:32:57,0
Mining Machine Operator,1117,2016-12-16 17:32:58,2016-12-16 17:32:58,0
"Mining Machine Operator, All Other",1118,2016-12-16 17:32:59,2016-12-16 17:32:59,0
Mining Shovel Machine Operator,1119,2016-12-16 17:32:59,2016-12-16 17:32:59,0
Miscellaneous Agricultural Worker,1120,2016-12-16 17:33:00,2016-12-16 17:33:00,0
Miscellaneous Assembler and Fabricator,1121,2016-12-16 17:33:01,2016-12-16 17:33:01,0
Miscellaneous Business Operations Specialist,1122,2016-12-16 17:33:02,2016-12-16 17:33:02,0
Miscellaneous Communications Equipment Operator,1123,2016-12-16 17:33:03,2016-12-16 17:33:03,0
Miscellaneous Community and Social Service Special,1124,2016-12-16 17:33:04,2016-12-16 17:33:04,0
Miscellaneous Computer Occupation,1125,2016-12-16 17:33:04,2016-12-16 17:33:04,0
Miscellaneous Construction and Related Worker,1126,2016-12-16 17:33:05,2016-12-16 17:33:05,0
"Miscellaneous Education, Training and Library Work",1127,2016-12-16 17:33:06,2016-12-16 17:33:06,0
Miscellaneous Electrical and Electronic Equipment ,1128,2016-12-16 17:33:07,2016-12-16 17:33:07,0
Miscellaneous Engineer,1129,2016-12-16 17:33:08,2016-12-16 17:33:08,0
"Miscellaneous Entertainer and Performer, Sports an",1130,2016-12-16 17:33:08,2016-12-16 17:33:08,0
Miscellaneous Entertainment Attendant and Related ,1131,2016-12-16 17:33:09,2016-12-16 17:33:09,0
Miscellaneous Extraction Worker,1132,2016-12-16 17:33:10,2016-12-16 17:33:10,0
Miscellaneous Financial Clerk,1133,2016-12-16 17:33:11,2016-12-16 17:33:11,0
Miscellaneous Financial Specialist,1134,2016-12-16 17:33:12,2016-12-16 17:33:12,0
"Miscellaneous First-Line Supervisor, Protective Se",1135,2016-12-16 17:33:12,2016-12-16 17:33:12,0
Miscellaneous Food Preparation and Serving Related,1136,2016-12-16 17:33:13,2016-12-16 17:33:13,0
Miscellaneous Food Processing Worker,1137,2016-12-16 17:33:14,2016-12-16 17:33:14,0
Miscellaneous Health Diagnosing and Treating Pract,1138,2016-12-16 17:33:15,2016-12-16 17:33:15,0
Miscellaneous Health Practitioner and Technical Wo,1139,2016-12-16 17:33:16,2016-12-16 17:33:16,0
Miscellaneous Health Technologist and Technician,1140,2016-12-16 17:33:17,2016-12-16 17:33:17,0
Miscellaneous Healthcare Support Occupation,1141,2016-12-16 17:33:17,2016-12-16 17:33:17,0
Miscellaneous Information and Record Clerk,1142,2016-12-16 17:33:18,2016-12-16 17:33:18,0
"Miscellaneous Installation, Maintenance and Repair",1143,2016-12-16 17:33:19,2016-12-16 17:33:19,0
Miscellaneous Legal Support Worker,1144,2016-12-16 17:33:20,2016-12-16 17:33:20,0
Miscellaneous Life Scientist,1145,2016-12-16 17:33:21,2016-12-16 17:33:21,0
"Miscellaneous Life, Physical and Social Science Te",1146,2016-12-16 17:33:21,2016-12-16 17:33:21,0
Miscellaneous Manager,1147,2016-12-16 17:33:22,2016-12-16 17:33:22,0
Miscellaneous Material Moving Worker,1148,2016-12-16 17:33:23,2016-12-16 17:33:23,0
Miscellaneous Mathematical Science Occupation,1149,2016-12-16 17:33:24,2016-12-16 17:33:24,0
Miscellaneous Media and Communication Equipment Wo,1150,2016-12-16 17:33:25,2016-12-16 17:33:25,0
Miscellaneous Media and Communication Worker,1151,2016-12-16 17:33:26,2016-12-16 17:33:26,0
Miscellaneous Metal Worker and Plastic Worker,1152,2016-12-16 17:33:26,2016-12-16 17:33:26,0
Miscellaneous Motor Vehicle Operator,1153,2016-12-16 17:33:27,2016-12-16 17:33:27,0
Miscellaneous Office and Administrative Support Wo,1154,2016-12-16 17:33:28,2016-12-16 17:33:28,0
Miscellaneous personal Appearance Worker,1155,2016-12-16 17:33:29,2016-12-16 17:33:29,0
Miscellaneous personal Care and Service Worker,1156,2016-12-16 17:33:30,2016-12-16 17:33:30,0
Miscellaneous Physical Scientist,1157,2016-12-16 17:33:30,2016-12-16 17:33:30,0
Miscellaneous Plant and System Operator,1158,2016-12-16 17:33:31,2016-12-16 17:33:31,0
Miscellaneous Postsecondary Teacher,1159,2016-12-16 17:33:32,2016-12-16 17:33:32,0
Miscellaneous Production Worker,1160,2016-12-16 17:33:33,2016-12-16 17:33:33,0
Miscellaneous Protective Service Worker,1161,2016-12-16 17:33:34,2016-12-16 17:33:34,0
Miscellaneous Rail Transportation Worker,1162,2016-12-16 17:33:35,2016-12-16 17:33:35,0
Miscellaneous Religious Worker,1163,2016-12-16 17:33:35,2016-12-16 17:33:35,0
Miscellaneous Sales and Related Worker,1164,2016-12-16 17:33:36,2016-12-16 17:33:36,0
"Miscellaneous Sales Representatives, Services",1165,2016-12-16 17:33:37,2016-12-16 17:33:37,0
Miscellaneous Social Scientist and Related Worker,1166,2016-12-16 17:33:38,2016-12-16 17:33:38,0
Miscellaneous Teacher and Instructor,1167,2016-12-16 17:33:39,2016-12-16 17:33:39,0
"Miscellaneous Textile, Apparel and Furnishings Wor",1168,2016-12-16 17:33:39,2016-12-16 17:33:39,0
Miscellaneous Transportation Worker,1169,2016-12-16 17:33:40,2016-12-16 17:33:40,0
Miscellaneous Vehicle and Mobile Equipment Mechani,1170,2016-12-16 17:33:41,2016-12-16 17:33:41,0
Miscellaneous Woodworker,1171,2016-12-16 17:33:42,2016-12-16 17:33:42,0
Missing person Investigator,1172,2016-12-16 17:33:43,2016-12-16 17:33:43,0
Missionary Worker (Foreign Country),1173,2016-12-16 17:33:44,2016-12-16 17:33:44,0
"Mixing and Blending Machine Setter, Operator and T",1174,2016-12-16 17:33:44,2016-12-16 17:33:44,0
"Mobile Heavy Equipment Mechanic, Except Engines",1175,2016-12-16 17:33:45,2016-12-16 17:33:45,0
Model Maker,1176,2016-12-16 17:33:46,2016-12-16 17:33:46,0
"Model Maker and Patternmaker, Metal and Plastic",1177,2016-12-16 17:33:47,2016-12-16 17:33:47,0
"Model Maker and Patternmaker, Wood",1178,2016-12-16 17:33:48,2016-12-16 17:33:48,0
"Model Maker, Metal and Plastic",1179,2016-12-16 17:33:49,2016-12-16 17:33:49,0
"Model Maker, Wood",1180,2016-12-16 17:33:49,2016-12-16 17:33:49,0
Models,1181,2016-12-16 17:33:50,2016-12-16 17:33:50,0
"Models, Demonstrator and Product Promoter",1182,2016-12-16 17:33:51,2016-12-16 17:33:51,0
"Molder and Molding Machine Setter, Operator and Te",1183,2016-12-16 17:33:52,2016-12-16 17:33:52,0
"Molder, Shaper and Caster, Except Metal and Plasti",1184,2016-12-16 17:33:53,2016-12-16 17:33:53,0
"Molding, Core making and Casting Machine Setter, O",1185,2016-12-16 17:33:54,2016-12-16 17:33:54,0
"Mortician, Undertaker and Funeral Director",1186,2016-12-16 17:33:54,2016-12-16 17:33:54,0
Motion Picture Director,1187,2016-12-16 17:33:55,2016-12-16 17:33:55,0
Motion Picture Projectionist,1188,2016-12-16 17:33:56,2016-12-16 17:33:56,0
Motor Vehicle Inspector,1189,2016-12-16 17:33:57,2016-12-16 17:33:57,0
Motor Vehicle Operator,1190,2016-12-16 17:33:58,2016-12-16 17:33:58,0
"Motor Vehicle Operator, All Other",1191,2016-12-16 17:33:59,2016-12-16 17:33:59,0
Motorboat Mechanic,1192,2016-12-16 17:33:59,2016-12-16 17:33:59,0
Motorboat Mechanic and Service Technician,1193,2016-12-16 17:34:00,2016-12-16 17:34:00,0
Motorboat Operator,1194,2016-12-16 17:34:01,2016-12-16 17:34:01,0
Motorcycle Mechanic,1195,2016-12-16 17:34:02,2016-12-16 17:34:02,0
Multimedia Artist and Animator,1196,2016-12-16 17:34:03,2016-12-16 17:34:03,0
"Multiple Machine Tool Setter, Operator and Tender,",1197,2016-12-16 17:34:03,2016-12-16 17:34:03,0
Municipal Fire Fighting Supervisor,1198,2016-12-16 17:34:04,2016-12-16 17:34:04,0
Museum Curator,1199,2016-12-16 17:34:05,2016-12-16 17:34:05,0
Museum Technician and Conservator,1200,2016-12-16 17:34:06,2016-12-16 17:34:06,0
Music Arranger and Orchestrator,1201,2016-12-16 17:34:07,2016-12-16 17:34:07,0
Music Director,1202,2016-12-16 17:34:08,2016-12-16 17:34:08,0
Music Director and Composer,1203,2016-12-16 17:34:09,2016-12-16 17:34:09,0
Music Teacher,1204,2016-12-16 17:34:10,2016-12-16 17:34:10,0
Music Therapist,1205,2016-12-16 17:34:10,2016-12-16 17:34:10,0
Musical Instrument Repairer and Tuner,1206,2016-12-16 17:34:11,2016-12-16 17:34:11,0
Musical Instrument Tuner,1207,2016-12-16 17:34:12,2016-12-16 17:34:12,0
Musician and Singer,1208,2016-12-16 17:34:13,2016-12-16 17:34:13,0
"Musician, Singer and Related Worker",1209,2016-12-16 17:34:14,2016-12-16 17:34:14,0
Narcotics Investigator (Government),1210,2016-12-16 17:34:15,2016-12-16 17:34:15,0
Natural Sciences Manager,1211,2016-12-16 17:34:16,2016-12-16 17:34:16,0
Network and Computer Systems Administrator,1212,2016-12-16 17:34:16,2016-12-16 17:34:16,0
New Accounts Clerk (Banking),1213,2016-12-16 17:34:17,2016-12-16 17:34:17,0
New Accounts Clerk,1214,2016-12-16 17:34:18,2016-12-16 17:34:18,0
"News Analyst, Reporter and Correspondent",1215,2016-12-16 17:34:19,2016-12-16 17:34:19,0
Newspaper Editor,1216,2016-12-16 17:34:20,2016-12-16 17:34:20,0
Newspaper/Magazines Writer,1217,2016-12-16 17:34:21,2016-12-16 17:34:21,0
Non-Retail Sales Supervisor,1218,2016-12-16 17:34:22,2016-12-16 17:34:22,0
Nonfarm Animal Caretaker,1219,2016-12-16 17:34:22,2016-12-16 17:34:22,0
Nuclear Engineer,1220,2016-12-16 17:34:23,2016-12-16 17:34:23,0
Nuclear Equipment Operation Technician,1221,2016-12-16 17:34:24,2016-12-16 17:34:24,0
Nuclear Fuels Research Engineer,1222,2016-12-16 17:34:25,2016-12-16 17:34:25,0
Nuclear Medicine Technologist,1223,2016-12-16 17:34:26,2016-12-16 17:34:26,0
Nuclear Monitoring Technician,1224,2016-12-16 17:34:27,2016-12-16 17:34:27,0
Nuclear Power Reactor Operator,1225,2016-12-16 17:34:27,2016-12-16 17:34:27,0
Nuclear Technician,1226,2016-12-16 17:34:28,2016-12-16 17:34:28,0
Numerical Tool Programmer,1227,2016-12-16 17:34:29,2016-12-16 17:34:29,0
Nurse Anesthetist,1228,2016-12-16 17:34:30,2016-12-16 17:34:30,0
Nurse Midwives,1229,2016-12-16 17:34:31,2016-12-16 17:34:31,0
Nurse Practitioner,1230,2016-12-16 17:34:32,2016-12-16 17:34:32,0
Nurse's Aide,1231,2016-12-16 17:34:33,2016-12-16 17:34:33,0
Nursery Worker,1232,2016-12-16 17:34:33,2016-12-16 17:34:33,0
Nursing Assistant,1233,2016-12-16 17:34:34,2016-12-16 17:34:34,0
"Nursing Instructor and Teacher, Postsecondary",1234,2016-12-16 17:34:35,2016-12-16 17:34:35,0
Nursing Professor,1235,2016-12-16 17:34:36,2016-12-16 17:34:36,0
"Nursing, Psychiatric and Home Health Aides",1236,2016-12-16 17:34:37,2016-12-16 17:34:37,0
Obstetrician (MD),1237,2016-12-16 17:34:38,2016-12-16 17:34:38,0
Obstetrician and Gynecologist,1238,2016-12-16 17:34:39,2016-12-16 17:34:39,0
Occupational Analyst,1239,2016-12-16 17:34:39,2016-12-16 17:34:39,0
Occupational Health and Safety Specialist,1240,2016-12-16 17:34:40,2016-12-16 17:34:40,0
Occupational Health and Safety Specialist and Tech,1241,2016-12-16 17:34:41,2016-12-16 17:34:41,0
Occupational Health and Safety Technician,1242,2016-12-16 17:34:42,2016-12-16 17:34:42,0
Occupational Physician (MD),1243,2016-12-16 17:34:43,2016-12-16 17:34:43,0
Occupational Safety and Health Inspector,1244,2016-12-16 17:34:44,2016-12-16 17:34:44,0
Occupational Therapist,1245,2016-12-16 17:34:44,2016-12-16 17:34:44,0
Occupational Therapy Aides,1246,2016-12-16 17:34:45,2016-12-16 17:34:45,0
Occupational Therapy and Physical Therapist Assist,1247,2016-12-16 17:34:46,2016-12-16 17:34:46,0
Occupational Therapy Assistant,1248,2016-12-16 17:34:47,2016-12-16 17:34:47,0
Occupational Therapy Assistant and Aides,1249,2016-12-16 17:34:48,2016-12-16 17:34:48,0
Oceanographic Assistant,1250,2016-12-16 17:34:49,2016-12-16 17:34:49,0
Office and Administrative Support Occupation,1251,2016-12-16 17:34:49,2016-12-16 17:34:49,0
"Office and Administrative Support Worker, All Othe",1252,2016-12-16 17:34:50,2016-12-16 17:34:50,0
Office Clerk,1253,2016-12-16 17:34:51,2016-12-16 17:34:51,0
"Office Clerk, General",1254,2016-12-16 17:34:52,2016-12-16 17:34:52,0
Office Machine Mechanic,1255,2016-12-16 17:34:53,2016-12-16 17:34:53,0
"Office Machine Operator, Except Computer",1256,2016-12-16 17:34:54,2016-12-16 17:34:54,0
Office Supervisor,1257,2016-12-16 17:34:54,2016-12-16 17:34:54,0
Offset Press Operator,1258,2016-12-16 17:34:55,2016-12-16 17:34:55,0
Operating Engineer,1259,2016-12-16 17:34:56,2016-12-16 17:34:56,0
Operating Engineer and Other Construction Equipmen,1260,2016-12-16 17:34:57,2016-12-16 17:34:57,0
Operations Management Analyst,1261,2016-12-16 17:34:58,2016-12-16 17:34:58,0
Operations Research Analyst,1262,2016-12-16 17:34:58,2016-12-16 17:34:58,0
Operations Specialties Manager,1263,2016-12-16 17:34:59,2016-12-16 17:34:59,0
Ophthalmic Laboratory Technician,1264,2016-12-16 17:35:00,2016-12-16 17:35:00,0
Ophthalmic Medical Technician,1265,2016-12-16 17:35:01,2016-12-16 17:35:01,0
Ophthalmologist (MD),1266,2016-12-16 17:35:02,2016-12-16 17:35:02,0
"Optician, Dispensing",1267,2016-12-16 17:35:03,2016-12-16 17:35:03,0
Optometrist,1268,2016-12-16 17:35:03,2016-12-16 17:35:03,0
Oral and Maxillofacial Surgeons,1269,2016-12-16 17:35:04,2016-12-16 17:35:04,0
Order Clerk,1270,2016-12-16 17:35:05,2016-12-16 17:35:05,0
"Order Filler, Wholesale and Retail Sales",1271,2016-12-16 17:35:06,2016-12-16 17:35:06,0
Orderlies,1272,2016-12-16 17:35:07,2016-12-16 17:35:07,0
Ordinary Seamen,1273,2016-12-16 17:35:07,2016-12-16 17:35:07,0
Ornamental-Metalwork Designer,1274,2016-12-16 17:35:08,2016-12-16 17:35:08,0
Orthodontic Assistant,1275,2016-12-16 17:35:09,2016-12-16 17:35:09,0
Orthodontic Laboratory Technician,1276,2016-12-16 17:35:10,2016-12-16 17:35:10,0
Orthodontist (MD),1277,2016-12-16 17:35:11,2016-12-16 17:35:11,0
Orthodontist,1278,2016-12-16 17:35:12,2016-12-16 17:35:12,0
Orthotist and Prosthetist,1279,2016-12-16 17:35:12,2016-12-16 17:35:12,0
Other Construction and Related Worker,1280,2016-12-16 17:35:13,2016-12-16 17:35:13,0
"Other Education, Training and Library Occupation",1281,2016-12-16 17:35:14,2016-12-16 17:35:14,0
Other Food Preparation and Serving Related Worker,1282,2016-12-16 17:35:15,2016-12-16 17:35:15,0
Other Healthcare Practitioner and Technical Occupa,1283,2016-12-16 17:35:17,2016-12-16 17:35:17,0
Other Healthcare Support Occupation,1284,2016-12-16 17:35:19,2016-12-16 17:35:19,0
"Other Installation, Maintenance and Repair Occupat",1285,2016-12-16 17:35:22,2016-12-16 17:35:22,0
Other Management Occupation,1286,2016-12-16 17:35:23,2016-12-16 17:35:23,0
Other Office and Administrative Support Worker,1287,2016-12-16 17:35:23,2016-12-16 17:35:23,0
Other Personal Care and Service Worker,1288,2016-12-16 17:35:24,2016-12-16 17:35:24,0
Other Production Occupation,1289,2016-12-16 17:35:25,2016-12-16 17:35:25,0
Other Protective Service Worker,1290,2016-12-16 17:35:26,2016-12-16 17:35:26,0
Other Sales and Related Worker,1291,2016-12-16 17:35:27,2016-12-16 17:35:27,0
